CustomerID,Frequency,Monetary,Recency,Cluster,Segment
15298,12,4799.9,2,0,At-Risk
15299,7,4507.01,67,0,At-Risk
15300,1,496.44,64,0,At-Risk
15301,12,5070.35,51,0,At-Risk
15303,1,574.02,290,1,Lost
15304,8,694.4000000000001,61,0,At-Risk
15306,3,1174.35,64,0,At-Risk
15307,1,205.3,96,0,At-Risk
15308,1,310.47,274,1,Lost
15311,91,60767.9,1,2,Champions
15312,4,924.85,75,0,At-Risk
15313,1,52.0,110,0,At-Risk
15314,1,327.97,199,1,Lost
15315,2,570.5,64,0,At-Risk
15316,1,165.0,327,1,Lost
15318,1,312.62,4,0,At-Risk
15319,1,204.5,284,1,Lost
15320,1,267.13,44,0,At-Risk
15321,3,2748.31,71,0,At-Risk
15322,1,679.68,86,0,At-Risk
15325,1,162.29,104,0,At-Risk
15326,1,311.71,334,1,Lost
15327,1,208.75,53,0,At-Risk
15329,3,1049.7,39,0,At-Risk
15330,2,714.96,32,0,At-Risk
15332,4,1661.06,366,1,Lost
15333,1,1028.56,208,1,Lost
15334,3,351.67,157,1,Lost
15335,1,173.97,54,0,At-Risk
15339,2,574.07,66,0,At-Risk
15341,1,2020.52,81,0,At-Risk
15342,1,406.09,130,0,At-Risk
15343,1,364.5,87,0,At-Risk
15344,3,563.94,1,0,At-Risk
15345,1,393.54,46,0,At-Risk
15346,1,252.42000000000002,333,1,Lost
15347,1,201.60000000000002,366,1,Lost
15348,1,158.04,72,0,At-Risk
15349,2,473.81,158,1,Lost
15350,1,115.65,373,1,Lost
15351,7,1960.1100000000001,12,0,At-Risk
15353,2,777.02,255,1,Lost
15355,2,277.05,29,0,At-Risk
15356,10,2766.5,31,0,At-Risk
15358,22,8347.2,5,3,Loyal
15360,1,427.93,40,0,At-Risk
15361,1,418.92,362,1,Lost
15363,1,326.0,373,1,Lost
15364,2,913.19,96,0,At-Risk
15365,7,2314.32,26,0,At-Risk
15366,2,602.51,75,0,At-Risk
15367,4,1877.59,57,0,At-Risk
15368,1,446.94000000000005,21,0,At-Risk
15370,7,2386.05,41,0,At-Risk
15372,1,2007.3999999999999,137,0,At-Risk
15373,12,2415.91,8,0,At-Risk
15374,1,168.0,129,0,At-Risk
15376,3,1233.3600000000001,40,0,At-Risk
15379,7,3703.29,169,1,Lost
15380,5,1690.2600000000002,9,0,At-Risk
15381,2,596.85,214,1,Lost
15382,6,5955.71,15,0,At-Risk
15384,2,642.41,170,1,Lost
15385,1,316.88,40,0,At-Risk
15386,1,394.14,186,1,Lost
15388,1,140.54,270,1,Lost
15389,1,500.0,172,1,Lost
15392,4,1535.53,5,0,At-Risk
15393,2,231.86,16,0,At-Risk
15394,4,2183.54,10,0,At-Risk
15395,1,107.45,326,1,Lost
15396,1,288.18,113,0,At-Risk
15397,1,94.0,290,1,Lost
15398,2,1345.53,16,0,At-Risk
15399,3,815.77,1,0,At-Risk
15400,5,716.2,92,0,At-Risk
15402,2,626.77,149,1,Lost
15405,1,349.1,189,1,Lost
15406,2,510.71000000000004,31,0,At-Risk
15407,4,1056.44,34,0,At-Risk
15408,1,267.18,264,1,Lost
15410,8,3450.84,84,0,At-Risk
15411,4,1358.88,26,0,At-Risk
15412,1,190.53,171,1,Lost
15414,3,774.9000000000001,10,0,At-Risk
15415,1,572.8100000000001,313,1,Lost
15416,4,3984.32,65,0,At-Risk
15417,1,508.8,85,0,At-Risk
15419,1,135.86,25,0,At-Risk
15421,4,950.36,59,0,At-Risk
15422,2,97.7,323,1,Lost
15423,1,43.5,38,0,At-Risk
15424,2,383.34,254,1,Lost
15426,5,1447.39,19,0,At-Risk
15427,3,1483.14,33,0,At-Risk
15428,1,93.78,15,0,At-Risk
15429,2,397.35,27,0,At-Risk
15432,1,171.19,23,0,At-Risk
15433,2,533.3,214,1,Lost
15434,5,1041.48,8,0,At-Risk
15435,1,149.29,22,0,At-Risk
15436,3,1122.53,12,0,At-Risk
15437,1,200.16,262,1,Lost
15438,1,156.57999999999998,131,0,At-Risk
15440,3,383.68,55,0,At-Risk
15442,1,594.0,249,1,Lost
15443,7,3236.91,2,0,At-Risk
15444,2,1418.26,9,0,At-Risk
15445,1,113.5,264,1,Lost
15447,1,155.17,331,1,Lost
15448,1,494.64,313,1,Lost
15449,3,974.52,26,0,At-Risk
15450,1,429.84,30,0,At-Risk
15452,3,538.73,30,0,At-Risk
15453,7,1388.37,2,0,At-Risk
15454,1,179.1,362,1,Lost
15456,3,447.22,283,1,Lost
15457,1,237.07,262,1,Lost
15458,1,161.64,25,0,At-Risk
15460,1,216.76,354,1,Lost
15462,3,234.6,94,0,At-Risk
15463,1,126.14,29,0,At-Risk
15464,1,1048.85,338,1,Lost
15465,18,7354.62,20,3,Loyal
15466,1,334.53,85,0,At-Risk
15467,3,524.88,9,0,At-Risk
15468,2,467.51,51,0,At-Risk
15469,2,538.55,50,0,At-Risk
15471,1,469.48,2,0,At-Risk
15472,1,371.56,113,0,At-Risk
15473,7,1771.2,14,0,At-Risk
15475,1,454.10999999999996,77,0,At-Risk
15478,2,1441.42,40,0,At-Risk
15480,1,905.5,116,0,At-Risk
15482,12,11054.96,16,3,Loyal
15483,4,233.81,161,1,Lost
15484,4,3594.31,1,0,At-Risk
15485,3,2575.0,30,0,At-Risk
15488,1,91.32000000000001,93,0,At-Risk
15489,3,1134.28,23,0,At-Risk
15491,6,3100.09,95,0,At-Risk
15492,2,659.4599999999999,28,0,At-Risk
15493,5,2001.8,33,0,At-Risk
15494,2,1299.23,21,0,At-Risk
15497,2,1262.2,18,0,At-Risk
15498,27,13316.4,3,3,Loyal
15500,4,1131.56,8,0,At-Risk
15502,12,10384.93,16,3,Loyal
15503,1,147.09,363,1,Lost
15504,1,52.83,81,0,At-Risk
15505,5,3610.96,53,0,At-Risk
15506,3,979.26,23,0,At-Risk
15507,1,492.36,172,1,Lost
15508,6,1000.27,189,1,Lost
15510,1,250.0,331,1,Lost
15511,5,909.23,12,0,At-Risk
15512,2,121.0,156,1,Lost
15513,19,14758.220000000001,33,3,Loyal
15514,11,4139.46,12,0,At-Risk
15516,3,62.43,45,0,At-Risk
15517,1,267.03,233,1,Lost
15518,8,1942.45,64,0,At-Risk
15520,1,343.5,2,0,At-Risk
15521,8,3000.2,40,0,At-Risk
15522,2,398.84,33,0,At-Risk
15523,1,412.01000000000005,84,0,At-Risk
15524,1,440.0,25,0,At-Risk
15525,3,825.92,2,0,At-Risk
15526,2,148.44,33,0,At-Risk
15527,8,2429.78,19,0,At-Risk
15528,1,229.33,254,1,Lost
15529,11,3995.23,23,0,At-Risk
15530,4,1502.35,22,0,At-Risk
15531,2,2007.44,8,0,At-Risk
15532,4,1580.93,25,0,At-Risk
15533,3,807.57,19,0,At-Risk
15535,4,536.4,173,1,Lost
15537,1,110.92,163,1,Lost
15539,1,538.46,7,0,At-Risk
15540,1,213.3,11,0,At-Risk
15541,1,85.13000000000001,114,0,At-Risk
15543,1,127.86,288,1,Lost
15544,9,3546.71,9,0,At-Risk
15545,2,292.71999999999997,54,0,At-Risk
15547,14,4954.84,7,3,Loyal
15549,3,1693.26,77,0,At-Risk
15550,4,575.63,4,0,At-Risk
15551,1,436.06,37,0,At-Risk
15552,1,90.12,217,1,Lost
15553,1,437.23,60,0,At-Risk
15554,1,217.2,278,1,Lost
15555,16,4805.17,12,3,Loyal
15556,1,279.77,24,0,At-Risk
15557,1,473.65000000000003,29,0,At-Risk
15561,4,800.59,12,0,At-Risk
15562,1,134.55,352,1,Lost
15563,4,1400.44,22,0,At-Risk
15565,2,173.16,50,0,At-Risk
15567,1,186.01,19,0,At-Risk
15568,3,758.29,3,0,At-Risk
15569,5,1375.71,104,0,At-Risk
15570,12,4165.52,7,0,At-Risk
15571,4,650.4300000000001,12,0,At-Risk
15572,7,2552.86,5,0,At-Risk
15573,2,607.45,32,0,At-Risk
15574,4,702.25,178,1,Lost
15576,1,940.6700000000001,38,0,At-Risk
15577,3,258.88,151,1,Lost
15578,1,127.1,162,1,Lost
15579,2,348.6,69,0,At-Risk
15581,13,3679.9700000000003,121,0,At-Risk
15582,3,682.9100000000001,25,0,At-Risk
15584,4,725.11,24,0,At-Risk
15585,1,455.3,177,1,Lost
15587,4,913.6800000000001,50,0,At-Risk
15589,3,478.53000000000003,256,1,Lost
15592,1,388.58,47,0,At-Risk
15593,1,199.8,71,0,At-Risk
15594,5,1771.78,16,0,At-Risk
15596,5,1406.59,101,0,At-Risk
15597,1,324.57,35,0,At-Risk
15598,1,240.68,53,0,At-Risk
15599,2,761.74,27,0,At-Risk
15601,14,6776.56,11,3,Loyal
15602,9,1297.8700000000001,8,0,At-Risk
15603,1,48.480000000000004,79,0,At-Risk
15604,1,216.39,52,0,At-Risk
15605,5,1198.23,36,0,At-Risk
15606,9,2920.16,61,0,At-Risk
15607,1,104.76,337,1,Lost
15608,4,1093.68,28,0,At-Risk
15609,1,298.48,184,1,Lost
15610,1,112.46000000000001,52,0,At-Risk
15611,13,1591.45,10,0,At-Risk
15612,2,195.15,36,0,At-Risk
15615,23,10399.74,10,3,Loyal
15618,4,776.851,33,0,At-Risk
15619,1,336.40000000000003,11,0,At-Risk
15620,3,1553.18,57,0,At-Risk
15621,4,1293.03,4,0,At-Risk
15622,9,3709.56,43,0,At-Risk
15623,1,301.03,141,0,At-Risk
15624,4,588.13,117,0,At-Risk
15625,4,1534.26,104,0,At-Risk
15626,2,675.8,75,0,At-Risk
15628,9,2870.2400000000002,5,0,At-Risk
15630,2,1186.35,45,0,At-Risk
15632,8,3285.31,16,0,At-Risk
15634,1,243.55,17,0,At-Risk
15636,2,724.76,90,0,At-Risk
15637,1,223.36,53,0,At-Risk
15639,1,425.32,134,0,At-Risk
15640,15,12515.66,4,3,Loyal
15641,4,1887.2,105,0,At-Risk
15643,3,664.0,192,1,Lost
15644,4,813.0,166,1,Lost
15645,1,612.01,19,0,At-Risk
15646,3,447.64000000000004,158,1,Lost
15648,2,657.35,204,1,Lost
15649,2,816.0,336,1,Lost
15651,3,646.3,37,0,At-Risk
15652,1,337.74,91,0,At-Risk
15653,2,877.4399999999999,93,0,At-Risk
15654,2,922.53,9,0,At-Risk
15655,1,560.67,243,1,Lost
15656,4,748.5,45,0,At-Risk
15657,1,30.0,23,0,At-Risk
15658,5,1024.1000000000001,190,1,Lost
15659,1,306.45,44,0,At-Risk
15660,9,1600.86,25,0,At-Risk
15661,2,309.8,317,1,Lost
15663,1,138.14,106,0,At-Risk
15664,1,386.43,51,0,At-Risk
15665,2,2242.01,168,1,Lost
15667,1,301.32,40,0,At-Risk
15668,1,76.32000000000001,218,1,Lost
15669,4,684.34,40,0,At-Risk
15670,1,173.05,297,1,Lost
15671,7,2657.13,19,0,At-Risk
15673,4,2881.02,88,0,At-Risk
15674,5,2446.6,73,0,At-Risk
15675,3,323.69,81,0,At-Risk
15676,3,3435.76,19,0,At-Risk
15677,1,657.23,49,0,At-Risk
15678,1,352.7,53,0,At-Risk
15679,4,781.28,24,0,At-Risk
15680,3,1333.68,9,0,At-Risk
15681,5,1426.16,25,0,At-Risk
15683,1,193.75,117,0,At-Risk
15687,9,2993.1,9,0,At-Risk
15689,2,254.1,120,0,At-Risk
15690,2,239.76,4,0,At-Risk
15691,1,136.8,252,1,Lost
15692,1,191.04,28,0,At-Risk
15694,14,6479.4,1,3,Loyal
15695,2,409.98,267,1,Lost
15696,8,2736.46,33,0,At-Risk
15699,1,309.65,18,0,At-Risk
15700,2,696.68,172,1,Lost
15701,4,1542.14,2,0,At-Risk
15703,1,211.5,265,1,Lost
15704,4,2293.62,140,0,At-Risk
15705,1,143.1,201,1,Lost
15706,4,1060.56,64,0,At-Risk
15707,4,945.58,35,0,At-Risk
15708,7,3364.2400000000002,41,0,At-Risk
15709,1,133.25,284,1,Lost
15712,5,1072.3600000000001,9,0,At-Risk
15713,2,356.7,143,0,At-Risk
15714,2,330.88,12,0,At-Risk
15716,4,1118.81,146,0,At-Risk
15717,1,150.3,234,1,Lost
15719,13,5045.61,33,0,At-Risk
15720,1,598.73,24,0,At-Risk
15721,1,507.08,12,0,At-Risk
15722,5,2222.56,36,0,At-Risk
15723,1,203.1,365,1,Lost
15724,2,218.25,201,1,Lost
15725,1,415.25,15,0,At-Risk
15727,7,5178.96,17,0,At-Risk
15729,1,85.0,213,1,Lost
15730,3,1120.88,66,0,At-Risk
15732,2,294.12,212,1,Lost
15733,1,162.3,283,1,Lost
15734,2,1339.45,115,0,At-Risk
15737,8,1205.1200000000001,15,0,At-Risk
15738,16,4812.42,19,3,Loyal
15739,1,449.12,66,0,At-Risk
15740,1,154.88,49,0,At-Risk
15743,4,784.46,16,0,At-Risk
15744,1,34.8,78,0,At-Risk
15745,4,1094.59,19,0,At-Risk
15746,1,196.88,134,0,At-Risk
15747,3,974.04,13,0,At-Risk
15748,1,149.31,40,0,At-Risk
15749,3,44534.3,235,3,Loyal
15750,8,2465.48,3,0,At-Risk
15752,7,2637.38,40,0,At-Risk
15753,1,79.2,305,1,Lost
15754,3,458.57,51,0,At-Risk
15755,6,2364.25,10,0,At-Risk
15756,4,532.96,61,0,At-Risk
15757,2,714.42,66,0,At-Risk
15758,1,205.25,25,0,At-Risk
15759,3,253.04,218,1,Lost
15762,2,583.75,65,0,At-Risk
15763,2,1086.92,32,0,At-Risk
15764,6,3279.97,88,0,At-Risk
15766,1,315.06,64,0,At-Risk
15768,3,621.8299999999999,116,0,At-Risk
15769,26,56252.72,7,3,Loyal
15773,1,635.6800000000001,6,0,At-Risk
15774,1,270.8,69,0,At-Risk
15775,1,104.9,245,1,Lost
15776,1,241.62,133,0,At-Risk
15777,4,1047.11,241,1,Lost
15780,3,475.28000000000003,184,1,Lost
15781,3,345.46,25,0,At-Risk
15782,3,2614.7400000000002,10,0,At-Risk
15783,1,246.3,11,0,At-Risk
15785,5,2328.9700000000003,33,0,At-Risk
15786,3,4932.2,46,0,At-Risk
15787,3,948.05,26,0,At-Risk
15789,1,351.3,358,1,Lost
15790,1,220.85,10,0,At-Risk
15791,2,1612.69,44,0,At-Risk
15793,3,965.61,15,0,At-Risk
15795,1,610.01,150,1,Lost
15796,8,2711.56,1,0,At-Risk
15797,4,2207.4,113,0,At-Risk
15799,3,884.14,76,0,At-Risk
15800,2,699.08,107,0,At-Risk
15801,3,1063.95,46,0,At-Risk
15802,1,451.42,143,1,Lost
15803,1,415.82000000000005,51,0,At-Risk
15804,13,4206.39,1,0,At-Risk
15805,17,5528.4800000000005,23,3,Loyal
15806,3,784.58,46,0,At-Risk
15807,3,903.9,50,0,At-Risk
15808,4,3734.9700000000003,306,1,Lost
15809,5,515.77,36,0,At-Risk
15810,4,1391.98,79,0,At-Risk
15811,6,2218.62,22,0,At-Risk
15812,5,1801.14,107,0,At-Risk
15813,2,1303.9099999999999,208,1,Lost
15814,4,1945.33,17,0,At-Risk
15815,5,2100.6,64,0,At-Risk
15819,4,1905.45,49,0,At-Risk
15820,1,206.98,320,1,Lost
15821,2,570.96,44,0,At-Risk
15822,2,885.47,3,0,At-Risk
15823,1,15.0,372,1,Lost
15825,1,532.94,172,1,Lost
15826,3,1654.31,56,0,At-Risk
15827,14,1836.0900000000001,73,0,At-Risk
15829,2,636.14,99,0,At-Risk
15830,1,576.0,38,0,At-Risk
15831,3,801.76,58,0,At-Risk
15832,1,836.79,254,1,Lost
15834,4,2233.75,70,0,At-Risk
15835,4,954.09,44,0,At-Risk
15836,1,137.37,50,0,At-Risk
15837,1,391.98,65,0,At-Risk
15838,19,33643.08,11,3,Loyal
15839,3,1048.49,33,0,At-Risk
15840,2,355.56,59,0,At-Risk
15841,4,1224.06,73,0,At-Risk
15843,1,118.95000000000002,304,1,Lost
15844,1,130.73999999999998,46,0,At-Risk
15845,8,3711.77,18,0,At-Risk
15847,2,389.27,38,0,At-Risk
15850,2,238.85,19,0,At-Risk
15852,2,160.71,187,1,Lost
15853,1,110.8,52,0,At-Risk
15854,12,2974.65,4,0,At-Risk
15855,5,712.24,137,0,At-Risk
15856,27,16387.57,4,3,Loyal
15857,1,297.0,19,0,At-Risk
15858,5,1438.85,16,0,At-Risk
15860,8,977.21,41,0,At-Risk
15861,8,3165.36,12,0,At-Risk
15862,4,832.88,8,0,At-Risk
15863,2,68.84,26,0,At-Risk
15864,6,1936.3200000000002,22,0,At-Risk
15865,3,895.13,41,0,At-Risk
15866,1,230.53,101,0,At-Risk
15867,15,3812.64,5,3,Loyal
15869,2,149.64,277,1,Lost
15870,1,354.09000000000003,33,0,At-Risk
15872,2,360.93,15,0,At-Risk
15874,7,4405.88,64,0,At-Risk
15877,2,493.28,2,0,At-Risk
15880,1,343.28000000000003,369,1,Lost
15881,5,501.39000000000004,312,1,Lost
15882,4,516.36,199,1,Lost
15883,2,396.48,2,0,At-Risk
15885,3,379.35,93,0,At-Risk
15886,1,181.09,60,0,At-Risk
15888,1,168.31,81,0,At-Risk
15889,2,446.87,157,1,Lost
15891,1,524.52,227,1,Lost
15894,2,263.55,253,1,Lost
15895,1,179.17,150,1,Lost
15897,2,222.05,194,1,Lost
15898,5,1388.88,1,0,At-Risk
15899,1,56.25,369,1,Lost
15900,1,351.11,24,0,At-Risk
15901,3,363.88,17,0,At-Risk
15903,7,5126.76,10,0,At-Risk
15904,1,164.68,8,0,At-Risk
15906,7,1567.69,20,0,At-Risk
15907,3,967.45,4,0,At-Risk
15909,1,191.94,174,1,Lost
15910,8,1232.18,1,0,At-Risk
15912,2,264.62,178,1,Lost
15916,8,1528.09,16,0,At-Risk
15917,1,123.1,248,1,Lost
15918,2,334.23,191,1,Lost
15919,2,639.89,20,0,At-Risk
15920,4,167.5,154,1,Lost
15921,1,336.03000000000003,173,1,Lost
15922,1,369.5,373,1,Lost
15923,1,127.08,373,1,Lost
15925,1,207.15,194,1,Lost
15930,1,426.63,67,0,At-Risk
15932,8,2495.87,4,0,At-Risk
15933,3,1107.46,21,0,At-Risk
15935,2,416.86,239,1,Lost
15937,1,145.35,64,0,At-Risk
15938,5,404.58,112,0,At-Risk
15939,15,6115.01,90,3,Loyal
15940,1,35.8,311,1,Lost
15942,1,337.44,134,0,At-Risk
15944,1,325.1,277,1,Lost
15945,1,181.0,365,1,Lost
15947,1,1708.24,83,0,At-Risk
15948,2,955.24,8,0,At-Risk
15949,2,364.72,17,0,At-Risk
15950,4,1765.51,32,0,At-Risk
15951,2,708.22,9,0,At-Risk
15952,4,806.57,34,0,At-Risk
15953,8,1659.3799999999999,15,0,At-Risk
15955,14,4416.26,24,0,At-Risk
15957,1,428.89,32,0,At-Risk
15958,1,104.35,74,0,At-Risk
15963,2,470.76,20,0,At-Risk
15965,4,845.64,17,0,At-Risk
15967,2,418.83,23,0,At-Risk
15969,3,666.1,3,0,At-Risk
15970,1,314.1,304,1,Lost
15971,12,4199.85,18,0,At-Risk
15973,1,307.82000000000005,367,1,Lost
15974,7,3442.15,39,0,At-Risk
15975,1,371.01,84,0,At-Risk
15976,2,430.94,165,1,Lost
15977,2,1054.73,17,0,At-Risk
15978,1,1098.78,77,0,At-Risk
15980,3,2398.86,89,0,At-Risk
15981,8,3408.48,25,0,At-Risk
15983,4,1475.02,22,0,At-Risk
15984,10,2837.67,3,0,At-Risk
15985,2,1142.42,123,0,At-Risk
15986,1,168.12,30,0,At-Risk
15987,7,1451.28,12,0,At-Risk
15988,1,158.03,19,0,At-Risk
15990,2,792.11,44,0,At-Risk
15992,1,41.989999999999995,4,0,At-Risk
15993,7,2797.57,9,0,At-Risk
15994,1,427.07,55,0,At-Risk
15996,6,1060.68,88,0,At-Risk
15998,5,3089.97,37,0,At-Risk
16000,3,12393.7,3,0,At-Risk
16003,5,2735.37,30,0,At-Risk
16005,4,615.39,12,0,At-Risk
16006,1,101.4,211,1,Lost
16007,4,1701.94,48,0,At-Risk
16008,3,478.78,24,0,At-Risk
16009,4,992.71,22,0,At-Risk
16010,3,407.5,246,1,Lost
16011,16,3362.71,8,3,Loyal
16012,3,1415.29,35,0,At-Risk
16013,47,37130.6,4,3,Loyal
16014,3,662.38,38,0,At-Risk
16015,3,705.39,4,0,At-Risk
16016,8,1508.76,3,0,At-Risk
16017,1,211.88,47,0,At-Risk
16018,2,408.90000000000003,39,0,At-Risk
16019,9,3786.2400000000002,47,0,At-Risk
16020,3,851.01,17,0,At-Risk
16022,1,628.28,260,1,Lost
16023,3,719.81,46,0,At-Risk
16024,1,251.24,12,0,At-Risk
16025,1,439.65999999999997,30,0,At-Risk
16026,1,236.09,43,0,At-Risk
16027,6,934.62,92,0,At-Risk
16029,63,81024.84,39,2,Champions
16030,1,331.24,310,1,Lost
16031,2,548.94,92,0,At-Risk
16033,20,8816.4,6,3,Loyal
16034,3,437.7,196,1,Lost
16036,2,758.92,87,0,At-Risk
16037,3,855.02,270,1,Lost
16038,3,471.78000000000003,8,0,At-Risk
16040,3,1313.55,65,0,At-Risk
16041,3,3166.4,31,0,At-Risk
16042,5,1197.27,22,0,At-Risk
16043,4,773.99,38,0,At-Risk
16045,4,1340.7,120,0,At-Risk
16048,2,256.44,373,1,Lost
16049,3,1111.79,40,0,At-Risk
16050,1,137.9,174,1,Lost
16052,1,362.06,54,0,At-Risk
16053,2,1511.95,33,0,At-Risk
16054,1,783.9,145,1,Lost
16055,1,134.8,221,1,Lost
16056,1,664.85,45,0,At-Risk
16057,7,2263.12,16,0,At-Risk
16059,6,1459.8600000000001,66,0,At-Risk
16062,4,1153.62,10,0,At-Risk
16063,1,335.32,260,1,Lost
16065,1,372.09,365,1,Lost
16066,5,1521.87,17,0,At-Risk
16070,2,852.15,22,0,At-Risk
16071,1,326.24,45,0,At-Risk
16072,1,584.3199999999999,288,1,Lost
16073,1,122.39999999999999,297,1,Lost
16076,10,2234.73,3,0,At-Risk
16078,1,79.2,284,1,Lost
16079,3,1352.0,17,0,At-Risk
16080,2,217.16,82,0,At-Risk
16081,5,2806.9,56,0,At-Risk
16083,2,1317.62,101,0,At-Risk
16084,1,436.18,299,1,Lost
16085,5,981.51,23,0,At-Risk
16086,5,1121.39,59,0,At-Risk
16091,2,315.06,155,1,Lost
16092,3,817.86,115,0,At-Risk
16093,1,17.0,107,0,At-Risk
16094,4,1078.23,12,0,At-Risk
16096,1,320.62,264,1,Lost
16097,1,185.04999999999998,240,1,Lost
16098,7,2005.63,88,0,At-Risk
16099,3,731.9,50,0,At-Risk
16101,1,1290.7,71,0,At-Risk
16102,3,1842.14,42,0,At-Risk
16103,6,1429.64,7,0,At-Risk
16104,1,302.36,62,0,At-Risk
16105,1,336.96,249,1,Lost
16106,1,108.38,66,0,At-Risk
16107,7,3204.1600000000003,18,0,At-Risk
16108,1,842.5,85,0,At-Risk
16109,2,611.88,219,1,Lost
16110,3,1337.48,45,0,At-Risk
16112,4,195.73999999999998,143,0,At-Risk
16113,1,161.38,183,1,Lost
16114,1,135.75000000000003,171,1,Lost
16115,8,1667.97,10,0,At-Risk
16116,1,612.78,212,1,Lost
16117,1,232.21,190,1,Lost
16119,2,423.36,8,0,At-Risk
16120,4,1309.14,59,0,At-Risk
16121,2,867.11,57,0,At-Risk
16122,4,684.4200000000001,73,0,At-Risk
16123,1,307.78,52,0,At-Risk
16124,1,249.0,317,1,Lost
16125,1,289.35,367,1,Lost
16126,4,6287.77,29,0,At-Risk
16127,1,656.25,39,0,At-Risk
16128,5,1880.22,18,0,At-Risk
16131,6,3506.54,52,0,At-Risk
16133,33,14589.04,4,3,Loyal
16134,2,618.09,22,0,At-Risk
16135,1,517.55,263,1,Lost
16136,3,709.38,60,0,At-Risk
16139,3,635.41,19,0,At-Risk
16140,2,725.18,66,0,At-Risk
16141,1,620.4,88,0,At-Risk
16142,1,535.34,250,1,Lost
16143,6,2424.94,3,0,At-Risk
16144,1,175.2,247,1,Lost
16145,11,3799.4900000000002,9,0,At-Risk
16146,3,734.13,157,1,Lost
16147,1,375.0,134,0,At-Risk
16148,1,76.32000000000001,296,1,Lost
16149,2,280.52,5,0,At-Risk
16150,5,2053.02,43,0,At-Risk
16152,1,1829.04,269,1,Lost
16153,5,1824.23,50,0,At-Risk
16156,9,3122.04,9,0,At-Risk
16157,3,656.69,16,0,At-Risk
16159,1,348.2,282,1,Lost
16160,2,1025.44,65,0,At-Risk
16161,19,5575.56,2,3,Loyal
16162,1,37.4,252,1,Lost
16163,2,856.6,232,1,Lost
16164,3,822.48,17,0,At-Risk
16168,27,3787.6,11,3,Loyal
16169,4,1822.97,8,0,At-Risk
16170,6,1885.05,51,0,At-Risk
16171,1,73.2,59,0,At-Risk
16172,5,1140.21,95,0,At-Risk
16173,6,1418.32,16,0,At-Risk
16174,3,1009.5500000000001,126,0,At-Risk
16175,4,1037.59,94,0,At-Risk
16177,1,331.95,50,0,At-Risk
16178,1,197.9,138,0,At-Risk
16179,1,215.83,61,0,At-Risk
16180,8,10254.18,100,0,At-Risk
16181,1,305.54,73,0,At-Risk
16182,4,6617.65,72,0,At-Risk
16183,1,338.71000000000004,67,0,At-Risk
16184,6,1158.79,64,0,At-Risk
16185,2,529.41,17,0,At-Risk
16186,12,4006.94,23,0,At-Risk
16187,15,6911.4400000000005,32,3,Loyal
16188,4,981.86,45,0,At-Risk
16189,2,215.48,16,0,At-Risk
16190,1,215.08,40,0,At-Risk
16191,13,5180.52,3,0,At-Risk
16193,1,314.45,237,1,Lost
16198,1,400.68100000000004,75,0,At-Risk
16200,2,1080.6200000000001,4,0,At-Risk
16201,4,1863.47,3,0,At-Risk
16202,1,365.27,361,1,Lost
16203,4,592.9,59,0,At-Risk
16204,1,405.71,23,0,At-Risk
16205,4,761.38,31,0,At-Risk
16206,4,537.0600000000001,55,0,At-Risk
16207,1,394.38,25,0,At-Risk
16208,2,664.26,45,0,At-Risk
16209,5,2262.62,89,0,At-Risk
16210,18,21086.3,2,3,Loyal
16211,1,547.02,89,0,At-Risk
16212,2,690.34,19,0,At-Risk
16213,1,159.0,79,0,At-Risk
16214,3,1062.75,171,1,Lost
16215,1,242.35,81,0,At-Risk
16216,1,914.9300000000001,267,1,Lost
16217,2,304.25,235,1,Lost
16218,7,3084.68,30,0,At-Risk
16221,3,864.86,37,0,At-Risk
16222,1,846.72,318,1,Lost
16224,4,1295.3,57,0,At-Risk
16225,5,1096.32,45,0,At-Risk
16226,3,255.12,203,1,Lost
16227,1,314.22,225,1,Lost
16229,2,1010.6,87,0,At-Risk
16230,2,542.03,190,1,Lost
16232,4,990.88,44,0,At-Risk
16233,3,536.6800000000001,71,0,At-Risk
16235,5,867.31,41,0,At-Risk
16236,1,432.2,78,0,At-Risk
16239,2,414.2,57,0,At-Risk
16240,2,3718.8,24,0,At-Risk
16241,13,2607.87,10,0,At-Risk
16242,7,3603.21,8,0,At-Risk
16243,2,409.1,34,0,At-Risk
16244,2,1522.75,212,1,Lost
16245,3,1413.66,24,0,At-Risk
16247,1,114.56,170,1,Lost
16248,1,152.94,62,0,At-Risk
16249,5,1800.07,53,0,At-Risk
16250,2,389.44,261,1,Lost
16253,2,3683.86,67,0,At-Risk
16255,8,2619.91,17,0,At-Risk
16256,1,752.4300000000001,267,1,Lost
16257,1,46.95,177,1,Lost
16258,5,5203.51,45,0,At-Risk
16260,1,1035.45,51,0,At-Risk
16261,4,746.83,17,0,At-Risk
16265,9,5447.0,9,0,At-Risk
16266,7,861.89,74,0,At-Risk
16268,2,667.65,71,0,At-Risk
16270,1,1141.24,353,1,Lost
16271,5,1429.24,3,0,At-Risk
16272,1,411.7,117,0,At-Risk
16274,1,357.95,373,1,Lost
16275,1,559.87,197,1,Lost
16276,1,810.6000000000001,177,1,Lost
16278,1,566.38,100,0,At-Risk
16279,3,1509.58,21,0,At-Risk
16281,1,2062.06,72,0,At-Risk
16282,1,168.3,340,1,Lost
16283,5,1570.81,6,0,At-Risk
16284,2,823.97,31,0,At-Risk
